ip_address,geo_lat,geo_lng,is_vpn
161.211.181.190,18.98414,72.85127,False
17.45.131.92,23.65964,86.99386,False
177.190.233.229,19.0177,72.8678,False
24.121.59.75,21.17335,79.19259,False
220.59.216.200,12.87967,77.55685,False
96.170.119.188,28.13363,76.96097,False
157.14.6.111,27.12058,77.88255,False
79.55.133.1,23.70786,86.38419,False
70.114.197.120,28.91023,76.51133,False
52.120.139.173,18.63287,73.8775,False
98.14.252.163,12.96746,77.63433,False
202.209.107.194,18.49059,73.84688,True
13.155.230.179,23.62869,86.9165,False
71.79.155.246,23.57447,87.20668,False
175.233.156.76,19.07554,72.85841,False
212.139.177.10,24.36162,86.78507,False
39.195.160.237,18.54341,73.86477,False
150.213.70.102,22.61326,88.41454,False
29.72.254.61,27.54903,76.56602,False
204.43.201.157,28.48784,77.02381,False
39.88.167.65,22.68497,88.22666,False
211.16.211.88,23.65438,86.98048,False
55.74.150.16,28.39101,77.35754,False
101.86.242.132,13.00509,77.61469,False
90.142.173.105,23.71578,86.95939,False
31.155.16.48,13.00263,74.86317,False
177.170.30.127,28.85543,76.56389,False
2.199.232.124,27.20835,78.02183,False
221.10.162.113,22.64134,88.25373,False
73.67.2.59,28.63156,77.21277,False
157.55.199.109,28.70366,77.23885,False
1.192.154.25,26.81315,80.85516,False
196.8.17.180,28.60365,77.17279,False
130.251.194.140,26.93535,75.76198,False
126.107.71.181,28.59756,77.14285,False
107.118.101.92,23.49986,87.33308,False
95.11.80.62,28.92887,76.64283,False
10.162.29.75,28.59281,77.2838,False
107.52.124.216,28.50769,77.21574,False
207.248.36.38,27.12669,78.05961,False
52.169.99.111,28.07951,77.05147,False
167.72.51.165,23.44633,87.28914,False
159.241.185.65,23.67694,86.86398,False
56.185.132.228,15.34653,75.11907,False
8.53.177.197,13.04895,77.60912,False
196.196.183.219,23.69772,86.87951,False
215.79.194.114,25.28292,75.88074,False
90.152.85.167,22.58771,88.37592,False
66.97.142.159,28.65671,77.35548,False
23.168.68.237,23.88872,86.7804,False
169.222.248.24,28.62124,77.4029,False
90.103.5.140,28.41685,77.34402,False
34.94.182.228,27.11237,77.33353,False
37.232.46.204,28.87866,76.60841,False
150.182.249.60,27.1805,78.03577,False
79.126.31.238,23.3424,85.3178,False
74.18.73.232,27.16028,78.0126,False
19.65.168.238,23.49451,87.28374,False
215.30.223.106,22.54283,88.31645,False
39.187.128.150,28.59748,77.18529,False
192.227.170.228,22.4985,88.37925,False
95.42.243.93,23.97908,86.81376,False
177.73.72.142,28.44263,77.37303,False
94.174.131.32,23.31022,85.37906,False
42.195.48.47,12.9716,77.63004,False
200.148.86.130,22.63364,88.31951,False
112.145.90.3,28.57222,77.35188,False
198.45.91.31,28.15784,77.00307,False
198.119.133.209,23.38889,87.30262,False
124.13.249.210,28.73486,77.28342,False
104.218.125.133,27.56708,76.58556,False
159.224.119.139,21.15934,79.12177,False
14.200.34.133,23.95274,86.86015,False
66.213.70.92,12.94319,74.89511,False
190.64.147.124,26.91217,75.79817,False
182.63.164.90,24.42854,86.69367,False
93.42.27.145,28.49776,77.35255,False
127.108.79.246,25.19094,75.84427,False
103.33.78.120,18.54968,73.8978,False
29.76.34.152,24.4571,86.70896,False
76.194.179.209,24.41638,86.67941,False
90.173.145.95,28.54065,77.32072,False
161.138.166.236,23.91574,86.86176,False
107.86.110.61,28.46219,77.05811,False
122.161.245.199,28.07782,76.94343,False
197.110.196.91,28.55621,77.21203,False
189.120.159.97,28.84927,76.57023,False
189.93.250.5,15.25116,75.10887,False
192.211.69.78,28.92964,76.54495,False
116.230.5.202,28.64389,77.46704,True
37.163.206.233,15.33652,75.11795,False
202.28.239.179,12.32298,76.71088,False
36.113.191.151,28.68904,77.32169,False
171.222.97.238,28.02959,76.98488,False
77.121.191.182,22.51549,88.3081,False
18.54.59.213,19.17312,72.961,False
98.53.241.249,28.50474,77.41731,False
217.128.19.25,12.86149,77.56344,False
46.153.226.85,23.32259,85.31667,False
102.121.113.42,27.16039,78.03121,False
28.216.87.214,26.87052,75.79331,False
119.77.208.254,22.57519,88.32109,False
139.89.187.215,28.70452,77.41751,False
102.121.179.30,12.35371,76.64024,False
187.105.51.230,28.44763,77.04661,False
78.54.148.186,28.15071,77.01969,False
196.166.124.58,28.5544,77.38906,False
19.197.38.48,28.47316,77.3173,False
92.235.189.140,23.47579,87.40604,False
48.60.233.12,19.18122,73.0147,False
29.225.148.23,28.09596,76.94201,False
185.196.88.131,26.87502,80.92566,False
119.251.254.5,19.27032,73.03783,False
114.96.227.202,12.26226,76.60838,False
178.66.124.33,23.65234,86.95574,True
200.208.7.103,12.22374,76.64825,False
166.244.187.242,28.59112,77.16051,False
39.229.222.254,15.29911,75.07234,False
98.231.113.87,22.56577,88.36142,False
201.75.223.132,21.23979,79.1168,False
116.152.115.12,23.37842,85.33581,False
124.15.235.103,28.55513,76.93076,False
102.64.13.191,25.18419,75.86072,False
120.157.191.230,27.47581,76.55334,False
162.87.17.175,25.17394,75.83752,False
210.236.195.142,23.61702,86.97886,False
213.166.235.180,28.86623,76.52144,False
73.219.226.43,18.52087,73.86722,False
31.221.118.155,19.23966,72.95442,False
96.73.42.244,27.20085,77.48405,False
67.222.21.163,28.12159,76.96414,False
207.219.13.39,26.9204,75.83194,False
24.10.183.133,27.14623,77.47342,False
116.15.73.65,19.13137,72.93638,False
87.125.44.36,27.12754,77.47747,True
58.192.87.160,28.41449,77.03998,False
16.127.87.80,23.49725,87.35557,False
157.237.154.44,28.36809,77.34447,False
192.83.133.135,28.55231,77.42349,False
153.106.156.120,25.12476,75.91071,False
31.101.114.87,12.27471,76.65353,False
151.86.95.177,26.81511,81.00369,False
101.35.96.253,23.72724,86.97535,False
114.118.97.106,23.58269,87.21022,False
20.36.23.223,29.02605,76.6889,False
163.223.213.128,28.60515,77.28772,False
139.58.229.91,23.4253,85.29117,False
122.65.15.199,25.19043,75.88422,False
171.125.18.49,28.17709,77.10487,False
138.151.207.174,12.31603,76.66588,False
108.250.60.196,28.69841,77.4432,True
180.139.227.106,28.42261,77.02024,True
94.180.182.135,27.21774,77.50127,False
26.193.54.43,15.29098,75.15367,False
170.207.183.149,15.35382,75.15152,False
102.250.59.148,27.46171,76.60314,False
108.66.36.179,23.95534,86.70097,False
35.112.2.189,25.24061,75.83498,False
39.141.7.22,22.61338,88.21992,False
209.236.21.82,12.96481,74.86095,False
10.173.182.233,25.21665,75.95133,False
168.22.84.106,23.71925,86.95543,False
192.100.80.188,15.38364,75.18502,False
29.211.40.244,23.97986,86.89992,False
185.72.36.188,28.85884,76.53686,False
135.72.125.106,28.67845,77.46156,False
45.125.242.101,28.03774,76.95457,False
78.36.76.155,23.49875,87.3419,False
104.4.75.34,21.1503,79.15019,False
103.184.63.178,28.48401,77.38791,False
34.7.133.223,28.63049,77.26886,False
72.239.148.26,28.69005,77.13855,False
182.20.178.217,15.31804,75.07515,False
86.113.209.141,28.44287,77.29449,False
60.120.196.14,26.8857,80.96185,True
174.8.68.62,26.89451,75.70424,False
121.162.18.55,27.20312,77.96486,False
189.235.135.88,28.64257,77.44174,False
65.40.224.69,23.51879,87.33254,False
96.129.10.189,28.50053,77.08273,False
186.61.48.41,27.10463,78.01186,False
89.52.46.138,23.85312,86.49051,False
108.211.49.71,27.44594,76.62568,False
171.68.80.141,22.60077,88.22817,False
115.45.48.52,27.09217,78.09387,False
62.90.82.111,23.42264,87.29114,False
89.33.139.61,18.50597,73.88567,False
110.225.149.75,28.08244,76.95041,False
119.55.31.20,12.23866,76.62703,False
179.219.227.60,12.90758,77.56558,False
184.115.244.154,23.89909,86.43864,False
153.17.131.94,23.28767,85.39566,False
22.96.249.129,28.5064,77.28128,False
135.72.126.62,27.18826,77.52468,False
185.43.160.3,27.23387,77.51237,False
168.160.15.124,28.72485,77.49856,False
13.136.200.55,19.24005,72.99507,False
223.13.255.17,28.57754,77.3425,False
45.219.163.32,22.50359,88.37755,False
184.1.218.47,27.55316,76.60624,False
203.120.106.116,19.08215,72.90308,False
176.254.14.42,18.61557,73.87686,False
41.6.69.164,19.29574,72.92917,False
69.104.249.211,12.29589,76.61189,True
111.45.212.55,23.7603,86.38468,False
10.45.23.187,28.35831,77.37066,False
70.20.40.186,13.00119,77.63836,False
102.178.44.12,18.49945,73.81828,False
68.167.228.174,24.00427,86.83083,False
44.247.243.145,23.68391,86.93522,False
216.49.158.168,24.53652,86.66631,False
96.194.157.11,23.6292,86.96232,False
101.75.81.36,15.35923,75.06544,False
206.185.69.188,23.3313,85.42266,False
67.134.97.213,12.89938,74.82668,False
43.203.109.220,19.07283,72.82048,False
194.211.27.26,23.36143,85.29614,False
88.50.237.205,26.98036,75.81425,False
221.108.115.33,28.49385,76.98315,False
68.83.173.30,23.32906,85.34964,False
141.66.136.82,28.91935,76.61292,False
27.188.136.38,21.23183,79.07898,False
79.208.67.236,12.30003,76.59999,False
67.67.133.109,19.20273,72.92799,False
183.198.94.91,28.6115,77.17435,False
186.25.154.187,19.31857,72.89685,False
59.24.27.217,22.63307,88.24635,False
188.237.221.31,12.98631,77.51932,False
32.253.222.29,28.59496,77.19747,False
50.163.180.133,24.42503,86.62709,False
73.112.87.142,15.41813,75.16333,False
109.74.178.250,27.17616,78.06208,False
129.78.24.227,27.25587,77.47824,False
30.12.104.114,28.7484,77.24251,False
132.244.80.123,28.43321,77.33132,False
159.85.236.147,23.72153,86.9156,False
218.43.252.131,26.79517,80.95096,False
55.13.222.68,28.23946,77.01082,False
43.166.69.39,15.34798,75.12584,False
150.21.231.199,23.64111,86.97122,True
202.182.217.141,23.67376,86.8868,False
210.199.49.14,27.46597,76.64804,False
71.155.209.133,28.67013,77.56206,False
157.147.60.64,27.55121,76.66978,False
161.197.90.30,23.63239,86.92267,False
116.193.128.126,19.08537,72.86083,False
216.59.237.11,23.77957,86.36853,True
167.99.194.243,12.91289,74.93596,False
23.115.48.212,28.652,77.17401,False
200.27.70.149,23.94941,86.78029,False
202.39.145.234,21.14194,79.08202,False
145.242.13.24,26.88397,75.74158,False
123.84.0.243,27.1785,78.00995,False
124.226.122.144,27.20795,77.53629,False
159.5.226.241,26.97264,75.75689,False
208.154.224.95,15.34179,75.22043,False
36.66.117.240,12.83844,74.87332,False
50.84.0.6,22.68851,88.26828,False
188.213.105.222,12.27016,76.6038,False
82.196.179.22,23.54064,87.30897,False
107.158.175.170,28.08302,77.10623,False
96.202.77.97,28.85318,76.58,False
86.74.153.93,19.2222,72.98842,False
86.148.146.127,22.52657,88.38297,False
209.142.7.159,28.92599,76.61963,False
39.98.39.178,15.41959,75.09272,False
63.88.139.83,26.93196,75.73748,False
106.249.10.64,18.54561,73.85291,False
61.75.232.234,24.49753,86.71701,False
203.141.154.192,22.55529,88.25291,False
168.214.104.146,28.6986,77.27175,False
43.39.239.55,23.97755,86.83356,False
221.22.236.69,27.14124,78.03371,False
217.191.83.219,26.67447,80.9897,True
46.17.151.209,23.73629,86.98858,False
181.0.206.117,23.62688,86.9221,False
121.241.205.142,22.51338,88.38861,False
217.40.103.142,28.47804,77.33465,False
214.85.160.149,28.85242,76.58339,False
64.157.86.183,15.44481,75.14243,False
44.16.158.219,22.58365,88.21173,False
77.160.2.80,27.60651,76.74602,False
141.40.239.39,28.50752,77.06818,False
28.136.111.211,23.83433,86.41293,False
191.13.168.173,21.11901,79.10554,False
201.57.237.63,26.88361,80.94863,False
145.105.125.53,12.98907,77.54722,False
154.32.224.103,27.22395,77.46867,False
134.175.58.158,12.85892,74.87552,False
149.254.168.102,28.55561,77.3635,False
129.115.120.214,26.88704,75.75765,False
21.10.180.126,15.37098,75.10702,False
187.171.168.197,27.25926,77.49057,False
20.225.80.76,28.48707,77.41645,False
208.233.31.156,21.18647,79.05692,False
9.110.5.204,28.63531,77.43937,False
5.200.106.186,15.35307,75.1077,False
145.161.26.252,23.94351,86.76164,False
136.198.62.233,28.09924,77.02372,False
190.67.136.107,24.44108,86.69119,False
193.133.15.250,28.29126,77.4612,False
37.241.188.151,24.42282,86.69387,False
77.153.171.28,28.69151,77.14186,False
115.165.123.66,21.21235,79.0088,True
192.162.149.220,19.04129,72.94736,False
162.221.199.76,12.27337,76.71596,False
94.135.165.176,28.57347,77.49999,False
51.224.156.14,28.4943,77.41409,False
181.129.198.89,27.17514,77.41999,False
43.166.93.167,25.15312,75.88441,False
175.19.245.126,18.47011,73.91307,False
2.216.159.175,28.42237,76.98195,False
148.166.202.123,21.1008,79.143,False
129.208.237.123,23.76442,86.94762,True
54.122.93.195,24.57957,86.72484,False
31.12.99.17,27.59449,76.58813,False
153.110.218.155,23.79467,86.90623,False
116.138.61.76,15.33417,75.08771,True
171.29.27.193,26.88899,80.97567,False
17.28.225.11,28.42545,77.05223,False
58.34.157.93,27.18894,77.58305,False
92.120.195.206,13.04116,77.61433,False
48.44.234.24,28.4163,77.00157,False
18.94.222.44,21.10209,79.08772,False
179.52.189.127,28.48958,77.00464,False
180.220.184.210,28.72055,77.11377,False
26.189.219.59,27.00061,75.80382,False
47.201.232.111,23.66395,86.94646,False
57.57.169.82,28.65972,77.18642,False
26.25.15.130,12.31973,76.65164,False
194.92.209.253,21.19802,79.12761,False
199.227.237.45,25.21393,75.7773,True
33.30.46.41,12.36565,76.63425,False
111.190.132.7,28.55973,77.22941,False
119.185.236.178,27.53088,76.6404,False
156.14.127.202,19.21861,72.95195,False
81.37.243.101,22.53517,88.41295,False
178.30.228.64,22.54123,88.2459,False
189.214.228.240,25.23889,75.83268,False
207.45.61.18,23.30768,85.27978,False
140.67.55.254,28.08825,76.95494,False
122.0.161.128,25.25404,75.87616,False
198.120.129.230,13.00985,77.636,False
196.75.77.148,23.74906,86.42769,False
69.53.124.144,23.93851,86.79189,False
62.47.40.202,27.64043,76.56519,False
91.232.23.135,28.6021,77.22681,False
50.133.102.16,12.96184,77.58333,False
207.185.70.155,28.08028,76.97114,False
127.243.3.63,28.49285,77.38463,False
157.71.13.42,22.53349,88.38098,False
150.5.174.64,12.94383,74.89502,False
52.90.137.221,28.67254,77.24538,False
58.215.141.89,26.85719,80.87803,False
159.43.35.92,28.07715,77.06087,False
148.151.138.57,12.30376,76.63283,False
106.89.26.129,21.10042,79.15206,False
60.142.169.35,28.06264,77.07731,False
60.14.152.224,12.96006,74.85348,False
25.84.24.74,24.40225,86.69608,False
35.76.243.171,18.44676,73.84955,False
154.135.83.250,28.4782,77.3911,False
22.32.84.162,26.81494,80.98299,False
116.19.150.218,15.43095,75.12516,False
96.153.215.166,23.64487,86.94111,False
184.206.134.182,26.84467,80.94694,False
39.54.117.177,28.58467,77.25759,False
176.9.166.89,23.59195,86.97037,False
126.166.103.39,28.47512,77.11313,False
143.140.168.115,23.75916,86.44171,False
8.106.88.104,25.23777,75.85705,False
120.57.51.199,15.39487,75.11063,False
75.208.16.218,27.18716,77.9819,False
133.71.250.241,19.15974,72.97304,False
139.101.233.82,27.15858,78.06993,False
159.181.77.39,12.89654,74.73363,False
38.254.71.106,23.66662,86.93775,False
125.19.164.46,12.93821,77.62339,False
61.71.254.166,25.20562,75.87055,False
60.216.48.19,27.27456,77.98112,False
108.7.182.97,28.86046,76.57789,False
201.188.208.206,28.49856,77.41006,False
94.204.186.36,18.54647,73.84647,True
222.154.10.8,23.42844,85.3038,False
70.6.254.125,26.81273,80.93762,False
197.221.248.233,24.55575,86.79468,False
211.253.244.164,25.24006,75.87573,False
217.87.155.174,27.20071,77.51507,False
1.9.42.53,24.53301,86.77034,False
97.189.193.23,13.01192,77.55675,True
71.26.230.44,28.70634,77.24544,True
45.145.14.46,12.26453,76.58338,False
218.72.204.108,27.28865,77.47341,False
175.250.133.9,21.19865,79.11022,False
25.161.123.237,21.09352,79.15446,False
220.135.209.182,28.39372,77.05934,False
165.63.165.171,12.22663,76.61631,False
165.132.6.20,23.75202,86.36194,False
100.142.181.152,24.52156,86.72539,False
51.212.84.72,27.51346,76.65352,False
47.90.178.11,27.22353,77.4541,False
69.138.20.135,28.46861,77.23089,False
38.135.241.201,22.54988,88.24714,False
138.222.226.33,27.20798,77.45286,False
202.141.92.93,27.52019,76.56108,False
109.18.212.164,12.28817,76.62688,False
204.238.247.202,12.98373,74.88182,False
105.241.7.93,21.19742,79.04211,False
217.47.153.76,12.86628,74.84017,False
113.117.0.128,28.13115,77.00988,False
86.228.132.62,15.3901,75.11234,False
123.143.222.31,28.66114,77.27064,False
154.158.88.23,27.27936,77.46569,False
219.12.19.114,21.12399,79.08802,False
181.118.77.131,24.44387,86.69712,False
96.180.229.111,28.44346,77.31777,False
147.179.160.151,12.87547,74.81083,False
22.204.155.64,28.63522,77.2601,False
83.10.56.110,28.64579,77.39768,False
117.139.51.239,28.91207,76.55206,False
92.165.33.208,28.55135,77.41445,False
84.157.125.239,18.50354,73.75955,False
34.125.11.77,28.56754,77.4107,False
152.182.35.106,12.95418,74.93656,False
158.231.107.43,23.4379,87.33933,False
101.7.32.105,28.54918,77.28733,False
187.37.33.16,22.5328,88.36877,False
175.203.122.5,13.01252,77.57075,False
171.11.128.140,21.12446,79.12387,False
100.246.72.217,23.83384,86.32126,False
127.218.118.42,26.90895,80.99869,False
201.12.42.214,26.90498,75.76523,False
126.58.80.159,28.42437,77.23835,False
114.142.173.23,28.66327,77.22525,False
80.10.84.199,22.66819,88.25578,False
66.106.131.100,28.58555,77.26004,False
62.6.52.218,28.97661,76.58054,False
104.123.169.89,19.29228,72.9631,False
133.207.95.38,12.31462,76.69484,False
65.208.179.125,28.48495,77.30587,False
26.133.165.61,27.23227,77.43304,False
31.156.132.91,21.11127,79.13116,False
40.203.201.13,28.45764,77.07608,False
217.117.153.139,28.75971,77.47442,False
97.253.49.122,25.26124,75.94711,False
143.165.99.226,23.72757,86.91656,False
135.143.64.44,22.6127,88.36936,False
155.255.152.238,12.95327,74.86423,False
36.123.143.126,26.93118,75.81993,False
34.125.244.115,23.83589,86.35527,False
127.189.166.8,12.33076,76.61411,False
69.176.129.34,26.96731,75.72465,False
182.171.65.100,26.87394,75.76426,False
51.205.163.226,18.46374,73.82116,False
121.14.239.171,26.87007,80.98976,False
20.207.39.234,23.72945,86.90422,False
218.68.84.51,22.62694,88.35764,False
32.82.28.29,27.52652,76.5853,True
26.135.8.156,28.85324,76.59459,False
204.10.58.36,22.68959,88.21922,False
159.79.114.225,28.75806,77.08379,False
34.85.191.14,28.86205,76.65326,False
180.81.179.170,23.31641,85.32983,False
114.242.204.192,19.06547,72.84775,False
66.158.189.10,28.12123,76.97845,False
121.116.192.42,19.20185,72.99113,False
212.4.15.130,15.38564,75.15809,False
55.225.114.75,28.47663,77.10716,False
177.12.54.1,18.91313,72.86036,False
219.24.34.221,23.62485,87.39139,False
195.221.111.117,25.19253,75.92173,True
50.150.165.251,23.69835,86.98624,False
206.18.48.224,28.06162,76.84431,False
19.95.94.120,19.22145,73.03954,False
171.58.27.186,19.05302,72.81411,False
163.13.214.214,12.30623,76.61623,False
132.145.130.63,28.62427,77.22752,False
163.181.202.142,26.89106,80.88757,False
176.73.102.103,27.2543,77.44547,False
70.53.59.54,15.44086,75.1364,True
44.177.206.119,28.77137,77.52067,False
82.190.53.3,28.48018,77.38737,False
218.3.230.149,23.46612,87.35536,True
58.70.194.7,23.32901,85.32201,False
45.231.232.1,25.19982,75.90376,False
189.208.15.69,19.21898,72.94922,False
198.58.48.149,22.57369,88.35663,False
223.202.135.61,23.52289,87.35985,False
48.113.244.191,24.53707,86.65222,False
34.37.189.99,12.22538,76.70407,False
48.216.87.194,28.19789,76.96184,False
55.7.112.15,28.44717,76.98828,False
162.80.126.47,12.9405,74.90644,False
139.210.205.165,27.98868,77.03268,False
205.169.148.25,28.12283,77.00088,False
66.156.158.196,28.68727,77.41238,False
80.64.234.143,18.56739,73.83163,False
25.158.87.211,21.12727,79.015,False
69.95.213.210,23.32477,85.36591,True
42.246.37.39,27.63048,76.6091,False
118.138.36.41,22.58802,88.266,False
181.136.157.13,28.51694,77.32632,False
56.104.24.50,27.20803,78.02832,False
25.192.233.49,28.43846,77.34795,False
29.179.158.105,21.12994,79.04709,False
43.156.173.25,23.88092,86.44538,False
106.36.93.244,28.66923,77.22946,False
20.35.51.115,26.91368,80.93575,False
59.131.89.169,18.4912,73.91045,False
95.49.228.165,28.92712,76.62067,False
79.210.184.155,22.56256,88.42366,False
51.250.206.130,28.46463,77.26947,False
155.63.246.161,27.00517,75.77421,False
20.185.164.43,28.90011,76.62952,False
92.127.93.122,23.42894,87.29073,False
195.232.181.108,27.5338,76.71002,False
218.179.56.109,28.59242,77.17542,False
28.194.94.148,24.49666,86.72423,False
107.155.213.244,13.00521,74.99585,False
3.128.57.102,26.78167,80.92122,False
91.110.136.249,25.17441,75.89473,False
53.164.106.22,22.48844,88.36879,False
204.166.86.160,28.70015,77.17171,False
107.138.179.165,19.2195,72.98105,False
210.127.97.246,27.50658,76.64845,False
105.210.128.61,18.97027,72.78036,False
44.105.87.104,18.4607,73.92684,False
48.81.212.35,23.3693,85.21329,False
93.155.43.129,12.93671,74.84425,False
59.213.235.160,28.58091,77.45038,False
151.175.180.220,28.89655,76.65914,False
179.198.92.195,12.98044,77.62988,False
87.102.104.166,23.81348,86.42073,False
61.123.58.245,28.65365,77.20874,False
108.24.239.136,28.1588,77.01115,False
2.215.101.51,27.23136,78.04121,False
193.124.228.57,28.56347,77.40262,False
169.123.88.231,23.69569,86.95218,False
70.28.152.114,12.98893,74.92443,False
157.205.81.26,12.40899,76.63718,False
147.44.92.78,13.00911,77.56486,False
190.253.183.243,28.12143,77.03436,False
77.72.200.4,27.25912,77.9534,False
100.9.216.58,28.63092,77.20523,False
22.100.109.76,19.05978,72.85499,False
187.124.15.58,18.50082,73.84718,False
22.118.47.202,22.60822,88.15763,False
144.225.7.124,19.04258,72.79551,False
154.52.223.221,28.58433,77.10644,False
85.91.41.68,25.17192,75.82153,False
82.240.138.97,23.93608,86.88365,False
209.146.87.5,27.62943,76.6974,False
41.82.44.153,23.45378,87.34843,False
79.206.103.65,12.98831,77.6693,False
14.93.8.190,21.08878,79.10759,False
1.251.61.207,12.83903,74.94329,True
58.57.99.245,27.26179,77.48175,False
135.157.243.81,22.65738,88.28723,False
194.190.89.108,21.23943,79.07953,False
4.50.128.69,23.38171,85.28631,True
80.130.228.162,23.89692,86.8204,False
121.211.5.16,22.5433,88.30126,False
69.192.133.20,27.22215,77.51972,False
60.130.64.161,21.21222,79.10473,False
195.214.144.14,22.61117,88.25798,False
157.182.36.30,28.418,77.03811,False
170.8.247.130,12.93412,74.87986,False
27.232.42.22,13.08802,77.62975,False
183.203.32.203,21.17748,79.12424,False
117.105.185.187,24.04352,86.79854,False
152.165.130.77,23.76153,86.98008,False
35.1.101.84,27.17342,77.47434,False
38.68.125.129,23.35543,85.34867,False
217.134.74.207,19.25808,72.92084,False
165.34.8.29,19.04942,72.88907,False
186.228.89.37,26.8948,75.81234,False
129.73.137.17,15.31316,75.12447,False
18.160.224.40,26.8209,80.95809,True
11.163.83.55,28.61299,77.4917,False
149.109.31.139,22.64769,88.27191,False
41.57.240.92,15.39244,75.08742,False
186.236.120.2,28.52918,76.96099,False
78.68.91.213,28.17808,76.97028,False
1.76.246.109,19.19187,73.01439,False
33.75.3.169,26.75191,80.89751,False
159.160.75.253,22.57837,88.27654,False
121.64.3.197,24.43983,86.69155,False
76.161.11.214,12.99575,77.69006,False
44.7.17.2,22.52305,88.3525,False
23.241.118.42,19.12699,72.91313,False
49.32.66.36,23.98838,86.84723,False
109.23.86.10,19.21433,72.91709,False
28.230.96.106,12.98494,74.87576,False
49.40.134.22,27.13096,77.89634,False
153.49.179.49,18.55646,73.88236,False
27.36.66.140,23.68183,86.98201,False
80.236.184.10,28.11935,76.96995,False
217.207.140.205,27.26268,77.44044,False
107.148.114.6,12.29579,76.67637,False
93.4.121.178,26.92604,75.827,False
200.23.37.171,19.15728,72.86712,False
115.148.130.226,24.41364,86.71145,False
132.218.143.87,22.53371,88.28546,False
107.0.216.137,27.62236,76.69989,False
193.130.249.126,28.3746,77.28273,False
164.1.215.101,27.07686,78.02638,False
199.7.198.70,28.44916,76.98034,False
81.140.124.127,23.63012,86.91961,False
218.71.162.67,27.1965,78.02354,False
157.78.67.15,28.69355,77.23344,False
177.171.139.202,23.70261,86.36903,False
161.175.79.237,25.28448,75.93384,False
205.200.195.164,28.56647,77.35232,False
167.143.77.77,25.20332,75.83426,False
85.235.195.178,24.41003,86.65948,False
24.12.195.224,23.35149,85.24483,False
64.29.147.6,24.45794,86.6006,False
208.134.131.220,19.23508,73.002,False
115.47.151.3,23.80927,86.41726,False
107.81.34.56,22.6834,88.25429,False
201.235.178.249,23.86248,86.4726,False
113.187.154.166,23.91443,86.73714,False
30.185.84.104,26.87778,75.79218,False
97.47.13.129,15.41411,75.21418,False
164.246.29.155,23.4366,87.25195,False
98.15.99.245,28.66403,77.26097,False
66.77.120.34,22.48824,88.30249,False
121.62.217.192,27.25814,77.49039,False
146.207.208.233,23.6967,87.02606,False
192.146.164.44,21.22254,79.05346,False
26.207.106.14,28.50351,77.34583,False
17.188.247.108,22.67769,88.22048,False
179.121.162.201,21.09594,79.0117,False
67.211.246.169,28.63712,77.18186,False
202.52.239.166,23.45901,87.2626,False
216.113.123.207,27.19453,77.45645,True
31.74.33.14,23.63347,86.93549,False
166.56.148.149,12.35661,76.58368,False
20.255.117.44,27.51598,76.74134,False
66.82.103.228,27.15898,77.99008,False
206.218.83.117,28.4586,77.34402,False
49.230.38.127,26.98275,75.81772,False
109.0.12.13,12.90071,77.61323,False
193.200.176.77,28.05724,76.816,False
148.172.218.180,12.96095,77.65027,False
164.57.32.243,19.23103,72.94625,False
215.105.244.18,28.70573,77.17751,False
2.158.159.218,19.14237,72.98121,False
143.66.166.211,22.59139,88.45686,False
6.139.157.6,28.12544,77.02315,False
124.58.15.162,23.5075,87.36678,False
57.90.140.140,28.49196,77.08176,False
61.160.37.3,19.09849,72.82027,False
188.190.149.122,28.46955,77.05746,False
134.236.174.187,28.72659,77.44241,False
25.96.114.198,22.50161,88.39693,False
145.255.161.199,24.43221,86.69141,False
154.217.55.162,28.738,77.16639,False
62.68.129.168,23.60486,87.34156,False
61.187.218.242,28.62256,77.20435,False
65.58.139.159,23.54441,87.26875,False
171.138.116.252,28.75923,77.50625,False
208.234.240.177,28.60181,77.52813,False
30.34.105.183,26.97349,75.73937,False
151.8.85.145,21.07309,79.13098,False
40.188.244.230,19.23401,72.95591,False
173.82.247.181,27.59944,76.59481,False
120.244.170.29,25.14794,75.84326,False
107.163.16.149,19.24853,73.02701,False
137.94.218.61,27.53331,76.74371,False
135.118.84.103,12.87195,74.84441,False
32.49.74.228,28.07601,76.94375,False
154.115.165.159,28.39266,76.98512,True
15.227.162.41,27.48763,76.61537,False
78.12.41.216,28.87941,76.51362,False
154.226.232.230,28.34715,77.3293,True
195.242.15.61,28.06539,77.01708,False
217.69.142.2,19.2302,72.92255,False
189.42.212.199,21.13951,79.13444,False
106.98.152.173,28.87188,76.61966,False
197.66.29.87,27.15451,77.55873,False
16.255.185.124,28.60142,77.18875,False
153.234.30.192,19.11163,72.82838,True
87.43.222.210,26.82886,80.93271,False
57.51.82.198,23.96181,86.75824,True
55.102.182.228,28.12587,77.02326,True
91.248.5.113,28.0766,76.97846,True
